Id,Predicted
74591,391903.81369893777
180378,544280.6131233571
43264,468645.66678189515
83538,533602.8214110994
90517,523737.5324046741
160920,363915.68357852305
24192,334308.77676931355
35803,370244.2223956156
126997,474259.84803666023
39060,432069.31754818
69786,635953.470979465
172738,617008.4464424339
185781,598786.9300276061
40777,282149.7350268902
5578,332754.9588579055
134622,430409.26990660466
18530,248336.14012701128
11120,282424.7512498307
97449,467010.5074525795
151585,748159.7527446334
100790,527721.4837790354
65706,465081.6057393221
119045,582477.1189153215
153798,292380.00660278986
18457,251322.9213471286
103742,533885.191540318
145366,496324.80768154777
35521,160810.77459480363
124027,626610.0997221525
64804,378393.0711651924
184642,547694.4949798378
132402,477591.0909409
1039,266199.0634737166
172289,624679.8282969743
100166,567237.9412961792
5669,336436.9886438054
127767,399517.9649024968
175951,574705.6337007422
68959,421709.106603762
1760,308338.9988627136
61738,861594.7244868774
23031,305533.51680427213
88270,497976.56890589534
166058,658647.145499624
59647,251210.31841748863
129055,579712.3617670694
70170,373016.8524276018
85049,408748.63891706604
159630,597941.1898023488
92793,561463.0407579506
14245,271357.13644160633
132037,484753.7481218585
179820,699670.4523853027
26017,344536.8253075282
38600,258633.00136386772
168777,681541.3185393303
16172,365333.2056681081
33306,347233.25410597684
54420,257311.93270760318
144959,428030.2433866486
156299,547905.9044133417
120812,446365.36956375046
141354,434320.86299480766
177100,646336.448565992
10819,386118.03809384216
44580,399617.66190794075
99138,312131.19394970336
3344,303133.50494592125
2017,146442.46262158983
57342,500096.7700179044
179264,692013.9534472808
15347,241889.5736720114
84281,733592.974680946
105283,441444.3065631165
37638,536332.5060910622
65470,447670.6264270486
2891,409444.06527737516
68134,627333.4858532602
126024,664395.4088184021
115159,424221.9188018646
67019,658716.9000386125
54923,508881.8564137318
94164,456463.23348506907
44548,407890.3751679418
148451,469636.0167266029
136371,414564.02630374377
10167,348480.48847314366
124826,459531.09481694526
152906,490212.2675415493
136249,469518.6148771215
167051,644720.8046212381
54754,255433.3915202248
92495,390754.2195065116
38964,313520.05873390695
150157,537265.9318042161
23994,274155.32079908566
168612,537525.7062667903
70677,968226.0993970395
66213,308760.8372596353
149511,373359.8765951281
175869,527681.0106846892
13404,385407.2264381553
27642,320769.5350738172
172045,646362.4706670834
114269,527806.3574667878
20496,287152.28149306274
75213,516823.7792124785
30719,319251.4759871724
73927,644607.3268412347
155010,558790.7424830575
170723,590069.7502326794
17562,312115.085842783
82907,504233.38797068706
105012,476512.5759583726
36111,367600.35898555606
65402,401095.7911205774
157874,443312.7877543728
92213,443306.56244131987
39324,476564.51601939404
185310,609832.8296392412
168954,470768.14932421356
172507,535752.404701427
152216,408483.4040278237
28884,293683.35525171395
66204,660158.5876744799
18919,236451.60425157484
68801,358705.00959729357
156980,473686.5362412279
162778,426186.53507021454
124756,443741.7811507417
154911,525202.5421157652
40938,303836.13256573444
37450,354274.16696588276
7878,399114.5266860928
93153,440653.2228534635
49559,215069.05065496732
10327,400644.07567295764
30944,329487.3650416017
82196,305868.52657280746
135543,726871.9316860486
81738,359332.1605007352
112771,407324.7767902437
146036,763940.4801119557
36266,339711.35987475887
103479,468361.53757294815
38607,234872.74782208292
5976,264204.9251418005
143659,562115.5793072832
164824,593153.7181405744
163175,454374.8924543736
131996,447838.5100943854
99311,356904.5413071289
104086,421798.80252348696
92875,458044.15101604996
96506,404224.84216303146
106226,456532.1484583798
122431,513970.8839601979
101622,463240.8558626086
15476,277232.1459920292
91813,311040.7718936688
29857,379664.6088546549
21264,363262.71061964275
37996,462985.1659609701
121426,445767.9225331596
7951,311699.0016267423
53163,418723.3946468616
66272,600864.5042928924
89711,375286.51730089623
70618,884778.4217208927
18127,323720.2496552792
56623,298306.07433623605
114786,486423.3181054859
51258,256588.1016447901
80833,467412.8434472777
145646,576796.9805262992
16528,311716.40089087037
59288,606155.221324865
156894,522223.6185648104
75855,496011.5474215067
146034,774479.280069533
87536,658526.5695658689
41235,301121.4157230529
159297,544145.2439500728
172172,516073.7429040326
100399,735935.3947696715
4019,348227.04273463826
100450,689589.3121870046
82489,402117.2364560948
124793,509474.4984733514
44302,144102.28195721522
144387,475570.1172758624
99170,373836.20740505256
184739,638340.2175538174
117077,577932.6165208197
99974,814512.3802029709
58810,348923.90286091913
113944,420163.3934579339
32852,266483.73049835634
12113,196520.80549985875
72541,536602.5242208443
20950,559882.4010144538
8774,271313.92369883606
102477,495088.2130088888
7658,351000.99399926537
87209,391860.96998727164
66944,432772.5299081969
36584,377078.8425983812
78507,760687.3043508846
77271,412059.88071554515
185662,621316.2887519962
61320,437513.70565607166
136859,359092.3322444201
47534,419238.934315456
42681,170660.64711918216
185058,716614.2516004682
119930,656815.0380982973
134660,509490.1801845755
100055,544991.0722235359
180404,610909.282498754
147235,593760.7217994687
183777,602802.0025502255
95534,481051.44678418856
112398,430165.53979875194
28626,393086.48368746706
185020,608199.4664956997
52970,215239.06764648654
22920,254729.1002245103
166016,480982.5804659374
8874,327058.1335679391
123565,417407.8804845316
97354,436331.5863882811
130814,427661.47539196047
142936,446021.2175145824
179047,659783.412184979
786,220032.34203922938
6404,344244.7878923746
92888,668976.1526343157
81550,401411.27652379806
145157,998724.3843535744
172971,423541.2999938736
139648,440953.30063412944
120602,353985.78785792517
139171,329030.52921282605
90018,408865.2184732482
133173,544069.4476122311
25994,348658.1170614718
68557,446260.5611265999
126648,493366.3532793217
181307,656900.4663972482
144427,415447.0159617136
128802,434722.17938988307
380,154682.9555570276
39394,319031.9241314077
156354,499912.62325250736
60920,341379.67360183026
161242,479471.00566584186
26538,343085.7521906836
112872,491991.37381867104
144565,539436.458288828
168230,722637.7092847631
82130,792568.0710074599
174287,684661.1214550214
169829,551982.0843780105
4451,157617.38988204795
126626,577647.1981185006
82714,412287.4094708371
166778,560261.3786322664
185390,709270.2541130576
34535,470487.95928974665
181149,662447.355572247
121980,440907.8075063014
76243,376563.23892454023
64569,551527.1268971756
130446,331210.4247624498
134005,374192.4052893603
105254,477565.3027886852
105022,577031.8215433253
185256,678115.228796644
147099,500651.19170538057
39982,268444.0181783828
119540,582745.9825068271
178197,818733.9798500064
67622,528270.6895587464
86491,683235.2416824759
13835,248746.1226319947
40309,395496.6431633747
80994,378695.520459595
115621,433616.6648177009
150346,424711.3332030829
44328,215855.70247992018
153332,574865.3205638068
23471,379884.6756723179
85491,659260.4275609571
71734,490878.5957864027
77129,374472.0246741833
148805,491282.9120668589
105273,482582.83507091936
59996,398808.0215172438
74245,365649.1430159871
108958,480000.0475749857
5967,364973.2469618498
69415,765501.8191366687
138651,536736.535947781
29943,294438.66730121465
149237,345397.71498888265
71242,368690.51668770576
78610,470115.54884944356
24775,286506.060667773
67241,453302.5997249731
53712,267331.4866884018
177693,597936.7468804349
97562,407100.4871103396
64922,671027.6632335021
52209,240548.1652237269
161762,490722.99016296316
49320,563015.729988731
172009,475565.158550152
41373,370557.6503417701
98198,398920.2275967196
112553,430738.5049994143
127947,576722.3286492308
115626,519643.62557613535
109039,507623.7459334703
679,220464.51987354102
153227,486504.658599774
109887,357254.781040231
8655,221830.97177483403
58996,487948.574244722
44861,320169.6128716293
159451,596468.9182748069
143878,495114.3094123641
25879,248997.00730764208
22370,319195.8066980493
48538,352256.72374237934
135383,556624.7535070793
43547,471652.044021985
99762,454153.0561399194
167476,597319.0374786366
69677,449527.6667467694
77283,380294.417665999
60879,413405.558513378
145716,488545.9353521374
102818,556602.6774041535
3464,543592.3626939136
140980,483514.68439992977
82288,430996.44317803485
44289,114198.94380384946
6159,387263.1223502318
174669,601349.4346283604
153879,486301.7074740424
102404,514743.9346920977
45804,322361.1867330234
147861,479152.33308869356
142742,479515.67156006926
182653,705424.6254597825
11166,319735.80291257065
116796,388824.5209622758
180643,599549.4358875067
30102,257050.5505568397
79086,511424.1454386362
68000,514952.4368944383
123191,329891.5529520166
166665,528101.781565931
114453,340938.62283423083
178124,660941.0196279237
37678,305002.8010409787
119845,447859.4556418387
36849,338967.169293853
150627,462572.36352474993
68850,337083.1991083493
76133,476451.1603346329
58202,351643.3581818923
36474,322574.82095639175
180318,657238.334374746
179182,785924.1811822064
88975,448312.2198125393
71874,431459.9819841642
86635,360502.5801123009
39319,432660.5509456137
3981,285782.67264732183
103592,420633.99199642683
25096,314705.07965703064
50792,266221.7525215484
156267,466467.43771358527
162994,502204.68636550225
154077,464928.1333904941
144485,468206.56828746304
36697,332874.3502269034
68871,360511.15558871755
76977,359495.193637168
122300,461561.32021967415
157453,534518.9448865498
53718,254734.49139344916
100057,534846.1761505785
12522,221475.66018858255
47991,319987.6497873552
34607,336284.00734507025
185711,816075.3612886897
83136,501987.47179860994
133559,389084.9068559271
55707,434853.3788457807
137189,378153.12862177717
68206,380057.47985028574
32113,240921.43629218233
6323,320327.69839634706
10996,396704.1668934938
110317,513375.2246208709
48825,211426.56981495797
156351,507167.1782617117
183433,604935.2514881085
10027,432807.892308919
50584,384927.7216971757
10274,346830.3743550257
39275,431444.3054925612
29828,400314.6607488172
73671,516561.35931258777
89917,492348.1614983998
161578,508049.3546089135
10506,353406.47349111515
148838,490841.857175788
96332,519335.3486579363
154523,572555.434417519
6240,396589.01929204835
168769,622982.1628332218
144050,764000.9159504643
103092,377551.3111650591
159616,433408.43119211384
183174,557167.9832189254
27586,257462.80876255684
119200,403065.02198246715
148210,423246.04414683115
140911,426329.72575347254
109088,440136.4209102685
50991,360395.503168592
158123,512169.05992533785
38075,701594.231181077
106521,370207.1828019931
17836,345003.06488522806
146508,476683.016621816
162831,719400.7596133614
165433,432796.6036635355
185521,696397.0227261933
25891,192349.96632498992
107841,504591.0839787368
23186,292057.71671733574
134567,443167.5250221974
53050,201948.69993533133
111896,300717.65884170495
159080,521072.0324241627
177671,585543.6254963697
139781,461378.9415900173
35393,362826.8678841894
5109,198207.9116545775
136517,454473.4962388467
3548,176862.54902226292
54550,374617.11561802553
172377,762261.8395430829
110543,406095.60261701257
166201,508402.9138504585
73305,409566.0348805146
141297,685966.9423652636
3405,409754.150300992
170274,573392.4766050428
13800,336121.3520358738
169165,607177.6667719173
65517,615203.3178002692
121389,455461.8930185349
127678,524835.27459749
154559,518093.8529135143
26402,228984.75417269816
12866,362073.62330719316
54891,202423.09432813234
99468,343388.05560964736
46190,406938.9505928509
123937,468748.81997105473
93757,552374.6152273976
86446,654431.1525589193
176445,728719.2975863742
148166,436463.313900402
161888,615077.9814363295
114729,409273.6770868483
117794,646427.8167416076
85180,439214.50923962216
168268,575334.8972038411
71606,442727.4664652101
41447,376975.49686104635
110225,340697.0620969819
37685,365380.96324679453
90001,493865.27537188854
30142,305275.85323107743
156820,489051.05244119157
55645,464052.73586719995
16038,401777.1684321857
181961,578721.8146377134
104030,468295.1998971936
52291,362011.4482012385
170120,486640.94793195446
139290,338519.5068092211
102682,450996.8081549758
3932,279104.39065617917
18925,230516.20707711668
16002,284720.0692716923
125739,447048.6825084401
15340,259674.29420576015
36074,397265.62986882316
163327,415419.63386535726
173159,578759.9019954308
67095,634543.9930131407
113015,492158.8410821
117227,245948.77133396018
50095,391944.16244940535
2279,353039.1963774123
24050,276083.2140003516
167972,485769.6059426184
8701,244836.4280887021
114548,306671.8924621481
35132,290906.47341204376
93181,452217.2935637898
110196,371657.6338300535
70703,925599.525458555
51764,333961.8399492212
174798,724603.9952720066
135276,405374.78089291835
70642,829762.5399245783
109895,414022.70205830754
168145,537585.0811873883
23834,277433.52688144543
165841,496587.42676076293
177848,594883.7022993418
76192,503796.9731578465
48788,240599.51557244087
183043,616312.912151684
74811,394741.54512783425
103920,511403.94650297303
176527,682616.5481759673
94038,480581.3302144558
177020,633395.2872250902
150426,474227.235310768
116514,442394.3627753688
78230,546037.4412154458
5142,147422.55801785167
75536,481021.3594560022
13910,368574.98048118217
123264,428041.3734107265
30629,343504.628302959
165519,483612.3867093634
33641,330656.87014345056
48578,428612.7184734999
160183,421339.42008908244
8497,320538.10563178646
148246,598142.4242280317
407,194393.9639804614
12338,232622.42171389126
184052,696412.664088719
40106,402259.61258629226
122225,313598.1210671275
162927,390155.77724294446
45870,268061.6861218128
180610,501435.38390337117
31611,401659.20204046916
84703,407477.96367782744
16650,294311.9910315493
122992,493019.34343607334
4416,375669.53272142436
135981,400742.5524956268
85586,427845.06797652703
133749,415062.2084298233
52271,275098.8103601903
145263,367170.5837971302
56695,323495.32266636455
151505,363011.73307227995
173821,514262.0398311429
85070,347179.95481564704
2529,147453.20256383048
15972,510363.7193435955
4405,182362.64806517935
115252,443547.35360706615
38344,277524.87808345084
61374,463826.9481124141
40884,300653.9185328688
129564,551356.5459816635
184500,735240.6208373623
31911,367493.21616627893
114384,471446.27662135457
175174,668809.0734476014
94948,450347.6375719214
130605,458855.49231500225
146479,527721.7575188344
4772,363458.7938563683
52010,395018.7300045205
151987,343332.9370440937
84116,510029.261465364
50807,268988.159422102
116197,418798.5747926074
119063,497993.0858006051
6115,379661.4736421031
153490,585462.5013172422
185170,652576.3015241399
17855,466089.4948056959
111619,467977.75440084987
144007,457645.5973269578
165272,533310.4230314081
12593,240006.99117406167
179429,567822.4668203687
63871,291685.6189855008
122611,631629.9173321845
130512,379504.84985265107
182992,612152.2153522631
160987,464759.05909500446
145469,450135.9425840509
78435,536354.3659670425
146383,515872.0566408321
37006,323794.3357597744
15320,255382.57116557882
159336,500538.8136157421
82824,368751.5671021939
88962,472971.2605620135
140956,448734.0238105034
110830,546116.9098379868
31039,359249.804796113
174425,519521.8109616884
11904,261551.74137218896
153755,468836.1073004834
83672,483063.08209487057
170338,499893.9009612513
159441,507864.6610301831
38559,182882.0820127207
153425,390287.2831125454
45356,312451.1360406089
124079,762454.8023570643
46892,128523.89423014462
155099,498488.5611424743
863,343941.4596336925
24590,323257.6128822164
120823,518763.19431943627
42763,138999.81068822934
17197,291878.94442292897
104852,369469.8838094271
14870,329530.7769437139
3943,335450.65306348325
60576,217643.51127092837
24605,382742.0225384509
68087,429253.2121080462
119774,437528.6203019684
21079,406061.1859100758
70830,452781.5423138771
176892,571758.8873022831
92562,409089.39898821135
63868,295802.0096602515
120898,485693.8963813229
66882,378334.7311593289
106701,467396.1428536614
128025,745882.9808485997
183631,617482.5396336864
74246,333562.99990095245
58578,550485.7280167891
160351,459919.87289000157
73765,517099.0960887886
107417,423755.8097414219
146884,461689.8167574154
87593,372565.8661633437
155232,330793.7851262528
33752,419980.00232656964
102706,492318.25279139675
123167,355996.46742565325
41574,269940.76427369704
128815,515625.11358919326
129883,426084.86214280396
177719,701479.5262126112
73007,464543.78793684975
34220,337040.6542075024
150294,604766.0882184457
65163,419625.669665126
45760,189146.24839647792
65057,421871.3204038615
139277,478521.64440092753
36985,367694.0741923965
151823,411592.8251370083
153488,481370.9077139129
45592,278851.76012976666
55449,872615.0180118885
95244,448846.34323999187
121453,392164.55687752296
178356,584380.6761343786
72789,525557.119134719
35044,348019.1159937752
147493,376623.6757634507
20808,334168.295238255
175158,660375.3131448422
15144,213826.2440605721
28266,487219.45455600106
17691,296618.54334220884
84155,661112.1342790946
49520,368246.6663113199
156485,557097.5431595575
93823,608414.9448567715
167254,709697.7142044947
124629,580751.7557197905
123250,346421.00193411246
74437,418571.84439414693
147491,379907.9207118236
152462,342596.52529227454
41625,320224.3266523316
4897,171259.33082638087
139124,723752.5763181846
16974,323523.4227711629
153009,395218.4700478169
38371,228189.75975850565
167843,728115.2885513674
37391,729864.7712423753
174353,615329.0446797011
15981,259773.90195248782
100440,650996.2859984277
161460,564039.946778744
113209,444366.0276521374
47236,270886.8663485096
141312,679161.5924430195
109907,416972.0161076478
88128,526281.4058499491
77956,392194.9296249756
137757,358377.47106059163
105149,452591.8128935508
102460,395412.80922486517
109147,535565.2485115766
94632,745185.8725794316
13123,398533.752953496
52557,295276.01781627466
100134,548222.2013170326
157600,580149.7991859008
150242,429019.36306814
143301,903875.2314011513
125900,667655.4722358563
1437,335058.6032775033
75429,508238.04066066095
122093,345469.3551797453
1723,420348.4559661095
51451,182617.85820770764
165000,527896.8462987263
61143,339004.9537080568
35323,362482.9177928601
70374,394692.63268816646
35883,265057.3898525323
18416,380297.67954484996
68100,355882.13546639396
4040,357717.7943257775
41007,284809.552339623
136415,477999.99922013533
24094,311237.2247230516
16246,328157.8614646777
22864,397857.2223616568
122453,412079.6947113187
172094,576754.272964017
165139,622831.5941419397
143728,494239.25971918774
11127,273833.47647085635
116828,544949.3788457781
166631,563487.9512863153
79857,470694.59397068614
105359,448700.6015713572
83907,403016.56114970596
164004,593733.5622658624
105701,543232.4495307017
56890,656975.1668814562
137263,489157.71132019936
84978,571799.4657595713
180701,707406.7585354382
87509,582472.1224779002
38563,169899.81726618094
90844,432831.2032550156
136149,517343.0727712172
86816,418904.22753198986
89454,358772.9432852108
156349,382360.3872273029
55970,348526.81791177945
102091,419127.7280669311
118798,340965.9966419456
182798,608851.5651891696
162911,375872.97683266614
136773,556181.4613485701
10212,353555.52610272646
70372,372489.6825928235
102721,506194.2700875178
30287,319243.9140708323
121199,437922.03851756797
49048,303935.6051838086
112095,575546.0661197924
150212,435848.80585234566
120247,382252.7693698906
120803,386734.8792935967
90784,474964.1933390943
130597,500478.6261152681
40981,344560.81135766953
13482,387648.01818550366
56466,321041.2412544609
91514,333278.2137560288
65750,650948.3013419765
185723,670563.2861903575
13570,527319.8621021677
106024,630257.1266221749
37033,426185.3094997398
26180,371662.909108856
114799,412473.8307464599
118371,450009.335259987
165463,495906.7288804775
137571,606770.1395435919
82354,474319.21678714454
59508,661324.786773019
2281,335400.5564575827
79720,872329.0726313207
60417,427881.8192697967
55422,370148.1961449878
73988,708708.0717088947
77895,463024.4487798513
61754,813539.8641864585
48416,372167.4668606832
165964,501796.23350495246
89352,375144.47214071074
120891,428360.7902862122
113457,567330.577255459
154656,406695.28081923845
389,216081.1108025908
183408,605767.4061574533
27939,366860.2316313552
41084,301685.9087019442
138245,532391.3160127479
65646,454035.9322389383
25187,319830.5676762066
143247,758681.9165480742
127906,538149.5584665685
61113,385374.5930879256
184336,803940.5972042598
53201,432396.3550388604
185431,687530.3793329574
118674,387969.7347896649
70067,711271.7340524845
151665,519681.0913308363
105139,468526.02552704705
185518,692779.8930765034
149729,571968.0262300372
80983,492862.9413081435
20763,294681.5165000967
152667,419093.4729578268
83923,443963.0387312068
39790,207742.74974120705
121731,565315.920214824
15319,163348.48541095207
97378,476358.34962497844
70702,891549.926095766
4238,535673.254626389
11914,301153.0993237215
51079,306056.06533140107
126760,299032.75888788793
88818,500497.55761307664
119472,519052.9306313044
102020,356036.15143703914
103617,506695.5162627701
154371,458709.54506838555
5952,260972.61882055597
42723,220476.33519363514
132199,405731.2618055718
150195,459275.7385154365
10731,270342.80124312994
183187,744785.827170121
17173,405808.4792561306
153767,693596.2282497387
47004,269090.61821310315
79531,531536.599554574
94126,366825.8993780103
146599,528341.1159935753
8005,318025.9340956525
60019,413170.6776232271
154309,530031.4789804466
45891,275316.2411310172
52627,493498.2501087896
88623,369738.8698264459
117673,462880.9590252656
80864,387143.52724291786
59207,415489.2042931474
139649,452730.3991193967
122954,429048.95427975344
59100,376873.44459355634
28407,675770.8583279471
11785,380808.59475545347
59241,264097.2011076842
149828,602882.8465043346
139197,356075.19701812486
55306,342326.66467528895
86069,564794.6579919154
73517,503191.309218677
6010,272736.15373889264
182045,678646.0659422448
178657,551117.4946424202
157542,527846.9056291815
134284,570036.3851946623
58567,579705.6751495411
99854,619494.4246318901
148883,421322.3173116819
137456,510463.9252956583
157556,446294.7432924543
161009,460252.90108231344
142928,555750.053522938
168950,453576.3856791747
55851,492680.61075382505
179790,608155.5435871293
51403,306241.8638496476
114851,368284.08867657575
34384,355751.9514428946
82551,464350.3231142671
163422,427104.0430069508
16764,366136.91772291006
76605,291417.9674068312
1576,245650.97238541095
172616,454874.1119040353
27924,341702.77997782786
35642,354611.89325350267
65945,669258.6843756662
90794,500611.9486657408
161186,447920.8590930125
176288,769979.2636483368
155503,696040.8014901719
2070,225062.31508201215
85991,597050.3484032501
85587,443664.70139664906
26055,381965.40870831104
23567,356344.2755168319
170748,405735.0530760434
120697,380633.2848297976
171509,554013.3888112919
136403,463406.41541101097
65472,467460.5699080019
176640,586599.5622944252
100877,275610.8682336275
123372,513979.08679813944
72592,424268.11295132496
75467,495702.6521889119
131077,425885.9752234832
18636,284752.4217802873
34878,366941.71232574707
182050,710607.5994329859
81713,402487.6174289829
88114,369367.00071087986
183680,722067.3493157618
119769,378380.8249359199
2538,157244.33058574563
162408,364011.5327501077
124059,604242.7103728744
68262,276304.9446927371
97387,426149.19393853983
173969,688359.0455113067
132639,363115.43453238904
180226,678962.9539163476
29532,251336.015351783
149613,704520.2719916956
168898,521215.50836649304
74432,389655.367014111
115266,465842.3687001855
44673,270373.88427022623
94891,391470.374450298
160571,494484.56374698796
21954,284962.2280537898
115718,783356.3313308265
110118,375776.17973988457
136150,533959.5369909364
63560,410251.8983702762
173706,523531.5470873731
106255,581686.819595914
96375,409816.54034860875
166870,513814.8196812993
58418,346348.22321875393
59134,245078.11726511974
138395,391577.1783989986
35298,363345.2528664926
174316,844512.3460921752
66938,377966.8509272946
99056,426142.70319073595
143876,459500.9189850531
135497,385211.7292591514
109343,457585.3097427763
57683,340374.78057988477
88991,484832.7030240521
114924,490901.8274343338
5769,373463.3893430679
110078,421617.26069681835
100453,667148.2164799661
56889,682918.2253849097
128581,557785.7321041832
3034,411135.2464926352
39136,469711.02857127885
44114,271800.66414332925
108845,402085.4349696349
85984,616862.8060998016
117729,604213.952581907
121822,467000.7193878875
91689,377788.8924476772
123308,357926.8518782243
9898,249201.54677923536
131117,334283.54275291204
25353,355176.46590063715
133190,486598.3274239551
11833,321368.4574924501
98962,501706.5120034473
59557,277070.3272902208
42130,332811.62037035835
48954,310400.10691935755
106725,481747.99555824825
97257,515652.9052048595
73560,423148.6013162416
120248,459113.06039566454
151457,466974.050128593
133840,366563.593096546
137185,397090.0430266277
46208,294316.48758556525
11445,281916.89658316097
55209,419392.35566334345
56820,422506.2576762611
38146,291959.4972685911
132901,392835.26800263283
181568,575978.5482734516
70603,1094765.2534081978
114794,391197.1778272154
13355,382729.3739051352
99336,358813.1221570548
62060,497522.85305121716
145014,422392.0309495394
111582,408866.8986436845
185312,583182.2350337036
150339,428444.65923155117
106133,419035.94967456686
89232,715796.4100571941
20226,205630.50285202847
114741,446791.3584292179
182822,641264.9638578341
120044,596439.398972774
43809,466624.30270830943
125107,460532.7133175874
179467,590019.985280751
42015,505422.12433565385
105898,627867.5984376721
23155,386393.2197202464
177458,537093.538276769
26620,276142.6142602536
125077,422082.1051463677
149651,387505.8499876495
35069,282453.7323243415
11548,299663.8336440063
112373,545354.7736061991
10818,325029.21010802593
145194,464879.7069659608
3854,327454.2375935475
93782,649055.1051879721
128716,756114.5026876943
82363,370430.7541174426
18752,348330.5081272155
116930,518483.47915045207
133517,474091.85976890445
53143,438845.6351892313
60962,447312.6950908814
1537,240523.5666925517
115099,481358.1509010339
42045,402691.9680578176
143194,466454.36529411643
77026,468512.76972944464
67736,367719.03195644694
107682,474678.0247705246
82319,424028.6601623498
112686,406156.210831034
6950,395973.8880413912
33567,321292.3408504218
8426,372716.7878001606
51028,373615.13682089985
89081,481628.8272697628
140145,455310.22801092634
13077,394831.69121888874
88035,387410.2941871437
78386,629706.2672357267
131499,451681.27655610774
48896,389284.91268852196
69286,583193.7352657951
99433,441074.6347021521
185108,573381.494464752
149899,389358.0872893452
27046,261796.87028827818
31282,350520.17212633253
52435,336682.98335431016
162636,472887.68296204624
71766,491092.13071546564
65097,447409.2951880889
155266,488693.2393743007
185888,628969.26092265
170825,593517.7759318738
100423,711848.8560601844
60153,397514.339824098
24351,442215.55676661077
89437,390164.1481554627
130653,330130.3410478732
20843,356159.753321729
157924,419382.15712963877
11232,293430.16259248345
37418,418704.7589825274
64279,340875.9868657172
60584,267317.6295488155
97088,370625.40484004625
75359,496308.60086486524
83772,520912.1054370018
97090,387817.16848508513
46161,272805.97501079494
121663,488896.2283038166
4205,310678.1243386065
109941,388526.73611840425
35386,342523.09312155255
156661,581819.8448192722
123560,463463.1491194358
48951,256050.45011174845
23965,307505.94710369036
156828,533322.4874894435
129238,396281.40222498996
39508,347415.011310709
160038,577324.769630844
112985,433951.2114722697
147834,419745.7894545168
43028,253882.12040357917
47047,357861.29100571625
136653,503223.7733480412
156996,398610.64942045877
70108,379734.5636789766
173848,454921.5046441036
35168,337275.3458058769
89669,400376.04471745034
60867,397378.2376561332
173525,563221.8965282438
183607,596881.1201096415
63608,421651.9493339104
158580,447854.5321183307
120972,773728.2826707155
75636,452921.63822206366
155678,389769.41032994294
102159,522589.78783394175
43158,310206.0029697729
82893,364324.8107224521
74610,522053.0450190949
40140,251534.73321154455
116644,292032.5354448399
92747,607901.087798103
54363,451134.1282318413
145381,532209.0675205862
33524,322383.6837688859
9617,397997.36885021406
116372,575720.0776318173
97285,381477.4670016132
34633,394281.30024859967
148708,531496.4479684457
74068,730578.5325045506
173830,550601.0863535262
7894,298275.0277821005
103418,435623.1567716548
108249,344492.36803515867
142195,397391.1775732775
109457,676336.4747411208
131502,460361.97740637173
106216,521496.1659967242
24314,345065.16172866855
176045,573808.9023785809
6838,292488.2803655133
151314,543009.6438707438
39614,255169.67306491718
105165,324027.4769022161
3950,476640.07104246836
84840,464218.57187560416
119142,668477.2466016564
49879,251633.23485106198
59024,597236.7383278746
2397,365651.58743804885
42677,165765.0831082245
125932,556790.6512901428
138909,450305.5604811894
12538,214968.77711504026
57056,538366.2976574356
172484,556299.5910530844
26693,252110.35171465305
88899,502705.03507055965
72586,464472.60907541943
126813,402815.9880578462
28811,443134.8972756744
16389,298924.2242512482
139667,407488.9214461311
68829,424155.1570304892
126132,604127.0180983637
45854,824843.8667762082
50501,285373.04025865946
124277,463973.6917440893
80177,446123.4888557091
14998,321103.5487327564
169354,522958.16877291066
113759,423967.1931103163
33117,301120.72385519394
15883,350832.18011015956
89206,671542.9941611413
97635,542988.6265291991
58533,356721.05108890485
156204,498363.73335425
41850,672991.5561558098
122019,450551.2667451901
5611,283266.1915982317
92136,426725.7405548303
90673,423751.36117894185
62277,389317.63764285285
77923,363135.6438364793
162302,523743.65448924626
6594,374179.53784852056
24693,249565.68265955904
38385,303254.61399719433
116237,424814.1274897525
62271,261681.97030949153
14001,300968.539362194
1567,307879.6424914792
61568,819721.62801531
151091,335560.90628106444
16492,269652.14288640383
12128,230436.71184498814
184854,668311.5076953712
5048,299659.5643099996
171148,491184.19210284675
36943,379764.4156087062
130223,471573.48357099574
141747,469669.9968887072
120919,726827.9239135243
162746,394056.88470179564
132729,453780.4786062641
57706,249658.6348734692
103531,408279.0565417852
135376,615957.8126822641
28483,300522.6422483471
159949,504754.3436594101
117975,435039.3662219639
6968,389916.3372979353
116258,508066.7060745143
15522,347795.4288017217
100319,799199.8966841428
55752,450754.2701151872
10104,335925.45217496995
81581,447344.49479789706
17634,346678.0561329988
48493,422458.253186677
75803,365474.56698941207
179092,690442.0861435925
149557,492372.3826940204
110723,364382.6532352052
54531,360974.2055611857
14388,357071.28969425784
92841,598429.0165682184
117527,377941.3828076789
94708,441932.3918279569
90978,464690.96592111554
39034,430039.8012563591
63771,274572.8922912145
119862,436080.71607884456
140307,547464.9833193341
173055,570133.2586369314
60312,244909.46641801714
140948,382857.740606164
68665,440789.47564599244
53273,300637.7906406515
73695,482256.3850640326
39732,323008.4487177356
108381,376195.5795016171
28833,358506.4043156777
4652,270732.36323610204
12326,221670.03108463617
58295,283273.2942069721
54735,204128.790823321
55781,325651.50192747614
185759,777202.0479164836
141955,465023.56219246355
50027,416925.46450551535
137553,528636.425854363
158843,477430.60948349285
76408,293658.2357892655
101394,482716.7525604609
127046,383611.09847641713
170057,514405.1150873528
163871,395853.4262773099
